Name,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#2064,paid,2026-06-27 12:00:00 +0000,USD,184.37,,
#2065,paid,2026-06-27 12:00:00 +0000,USD,95.02,,https://l.facebook.com/
#2066,paid,2026-06-27 12:00:00 +0000,USD,190.07,,
#2067,paid,2026-06-27 12:00:00 +0000,USD,132.89,,https://l.facebook.com/
#2068,paid,2026-06-27 12:00:00 +0000,USD,143.8,,https://l.facebook.com/
#2069,paid,2026-06-27 12:00:00 +0000,USD,116.25,,https://www.google.com/
#2070,paid,2026-06-27 12:00:00 +0000,USD,136.47,,https://l.facebook.com/
#2071,paid,2026-06-27 12:00:00 +0000,USD,106.14,,https://l.facebook.com/
#2072,paid,2026-06-27 12:00:00 +0000,USD,150.88,,
#2073,paid,2026-06-27 12:00:00 +0000,USD,73.84,,https://www.google.com/
#2074,paid,2026-06-27 12:00:00 +0000,USD,117.47,,
#2075,paid,2026-06-27 12:00:00 +0000,USD,187.53,,https://www.google.com/
#2076,paid,2026-06-27 12:00:00 +0000,USD,109.72,,
#2077,paid,2026-06-27 12:00:00 +0000,USD,192.78,,https://www.google.com/
#2078,paid,2026-06-27 12:00:00 +0000,USD,149.72,,
#2079,paid,2026-06-27 12:00:00 +0000,USD,193.88,,https://l.facebook.com/
#2080,refunded,2026-06-27 12:00:00 +0000,USD,112.56,112.56,https://l.facebook.com/
#2081,paid,2026-06-27 12:00:00 +0000,USD,105.5,,https://l.facebook.com/
#2082,paid,2026-06-27 12:00:00 +0000,USD,79.17,,https://www.google.com/
#2083,paid,2026-06-27 12:00:00 +0000,USD,132.83,,
#2084,paid,2026-06-27 12:00:00 +0000,USD,145.96,,
#2085,paid,2026-06-28 12:00:00 +0000,USD,150.69,,https://l.facebook.com/
#2086,paid,2026-06-28 12:00:00 +0000,USD,171.82,,https://www.google.com/
#2087,paid,2026-06-28 12:00:00 +0000,USD,108.01,,https://l.facebook.com/
#2088,paid,2026-06-28 12:00:00 +0000,USD,182.37,,https://l.facebook.com/
#2089,paid,2026-06-28 12:00:00 +0000,USD,91.26,,https://l.facebook.com/
#2090,paid,2026-06-28 12:00:00 +0000,USD,144.76,,https://www.google.com/
#2091,paid,2026-06-28 12:00:00 +0000,USD,163.71,,https://l.facebook.com/
#2092,paid,2026-06-28 12:00:00 +0000,USD,148.7,,
#2093,paid,2026-06-28 12:00:00 +0000,USD,73.73,,
#2094,refunded,2026-06-28 12:00:00 +0000,USD,150.28,150.28,
#2095,paid,2026-06-28 12:00:00 +0000,USD,99.77,,https://www.google.com/
#2096,paid,2026-06-28 12:00:00 +0000,USD,183.2,,https://l.facebook.com/
#2097,paid,2026-06-28 12:00:00 +0000,USD,191.6,,https://l.facebook.com/
#2098,paid,2026-06-28 12:00:00 +0000,USD,164.89,,https://l.facebook.com/
#2099,paid,2026-06-28 12:00:00 +0000,USD,138.58,,https://www.google.com/
#2100,paid,2026-06-28 12:00:00 +0000,USD,124.15,,https://l.facebook.com/
#2101,paid,2026-06-28 12:00:00 +0000,USD,143.01,,
#2102,paid,2026-06-28 12:00:00 +0000,USD,102.92,,https://www.google.com/
#2103,paid,2026-06-28 12:00:00 +0000,USD,142.74,,
#2104,paid,2026-06-28 12:00:00 +0000,USD,136.06,,
#2105,paid,2026-06-28 12:00:00 +0000,USD,75.57,,https://l.facebook.com/
#2106,paid,2026-06-28 12:00:00 +0000,USD,81.0,,https://l.facebook.com/
#2107,paid,2026-06-28 12:00:00 +0000,USD,195.45,,
#2108,paid,2026-06-28 12:00:00 +0000,USD,76.97,,https://l.facebook.com/
#2109,paid,2026-06-28 12:00:00 +0000,USD,196.23,,
#2110,paid,2026-06-28 12:00:00 +0000,USD,97.89,,
#2111,paid,2026-06-28 12:00:00 +0000,USD,186.25,,
#2112,paid,2026-06-28 12:00:00 +0000,USD,195.25,,
#2113,paid,2026-06-28 12:00:00 +0000,USD,76.93,,https://www.google.com/
#2114,paid,2026-06-28 12:00:00 +0000,USD,156.36,,
#2115,paid,2026-06-28 12:00:00 +0000,USD,134.55,,
#2116,paid,2026-06-28 12:00:00 +0000,USD,109.49,,
#2117,paid,2026-06-28 12:00:00 +0000,USD,106.77,,https://www.google.com/
#2118,paid,2026-06-28 12:00:00 +0000,USD,171.81,,https://l.facebook.com/
#2119,paid,2026-06-28 12:00:00 +0000,USD,145.13,,https://l.facebook.com/
#2120,paid,2026-06-28 12:00:00 +0000,USD,141.69,,
#2121,paid,2026-06-28 12:00:00 +0000,USD,137.81,,https://l.facebook.com/
#2122,paid,2026-06-28 12:00:00 +0000,USD,115.29,,
#2123,paid,2026-06-28 12:00:00 +0000,USD,162.03,,https://www.google.com/
#2124,paid,2026-06-28 12:00:00 +0000,USD,72.21,,https://l.facebook.com/
#2125,paid,2026-06-28 12:00:00 +0000,USD,146.1,,
#2126,paid,2026-06-28 12:00:00 +0000,USD,164.86,,https://l.facebook.com/
#2127,paid,2026-06-29 12:00:00 +0000,USD,79.59,,https://l.facebook.com/
#2128,paid,2026-06-29 12:00:00 +0000,USD,89.66,,https://l.facebook.com/
#2129,paid,2026-06-29 12:00:00 +0000,USD,182.71,,https://l.facebook.com/
#2130,paid,2026-06-29 12:00:00 +0000,USD,138.2,,https://l.facebook.com/
#2131,paid,2026-06-29 12:00:00 +0000,USD,101.81,,https://www.google.com/
#2132,paid,2026-06-29 12:00:00 +0000,USD,147.74,,https://www.google.com/
#2133,paid,2026-06-29 12:00:00 +0000,USD,146.28,,https://l.facebook.com/
#2134,refunded,2026-06-29 12:00:00 +0000,USD,181.88,181.88,
#2135,refunded,2026-06-29 12:00:00 +0000,USD,195.98,195.98,
#2136,paid,2026-06-29 12:00:00 +0000,USD,90.97,,https://www.google.com/
#2137,paid,2026-06-29 12:00:00 +0000,USD,199.28,,
#2138,paid,2026-06-29 12:00:00 +0000,USD,147.13,,https://l.facebook.com/
#2139,paid,2026-06-29 12:00:00 +0000,USD,119.15,,https://l.facebook.com/
#2140,paid,2026-06-29 12:00:00 +0000,USD,176.14,,https://l.facebook.com/
#2141,paid,2026-06-29 12:00:00 +0000,USD,95.42,,
#2142,paid,2026-06-29 12:00:00 +0000,USD,128.57,,https://l.facebook.com/
#2143,paid,2026-06-29 12:00:00 +0000,USD,86.45,,https://l.facebook.com/
#2144,paid,2026-06-29 12:00:00 +0000,USD,126.02,,
#2145,refunded,2026-06-29 12:00:00 +0000,USD,93.6,93.6,
#2146,paid,2026-06-29 12:00:00 +0000,USD,81.09,,https://www.google.com/
#2147,paid,2026-06-29 12:00:00 +0000,USD,71.18,,https://www.google.com/
#2148,paid,2026-06-29 12:00:00 +0000,USD,76.1,,https://l.facebook.com/
#2149,paid,2026-06-29 12:00:00 +0000,USD,167.11,,
#2150,paid,2026-06-29 12:00:00 +0000,USD,129.95,,https://l.facebook.com/
#2151,paid,2026-06-29 12:00:00 +0000,USD,159.91,,
#2152,refunded,2026-06-29 12:00:00 +0000,USD,73.4,73.4,
#2153,paid,2026-06-29 12:00:00 +0000,USD,126.2,,https://l.facebook.com/
#2154,refunded,2026-06-29 12:00:00 +0000,USD,191.14,191.14,https://www.google.com/
#2155,paid,2026-06-29 12:00:00 +0000,USD,145.18,,https://www.google.com/
#2156,paid,2026-06-29 12:00:00 +0000,USD,113.67,,
#2157,paid,2026-06-29 12:00:00 +0000,USD,182.49,,https://l.facebook.com/
#2158,paid,2026-06-29 12:00:00 +0000,USD,94.15,,
#2159,paid,2026-06-29 12:00:00 +0000,USD,127.36,,https://www.google.com/
#2160,paid,2026-06-29 12:00:00 +0000,USD,177.22,,https://www.google.com/
#2161,paid,2026-06-29 12:00:00 +0000,USD,110.9,,https://l.facebook.com/
#2162,paid,2026-06-29 12:00:00 +0000,USD,70.37,,
#2163,paid,2026-06-29 12:00:00 +0000,USD,173.56,,https://www.google.com/
#2164,paid,2026-06-29 12:00:00 +0000,USD,142.77,,https://l.facebook.com/
#2165,paid,2026-06-29 12:00:00 +0000,USD,136.8,,
#2166,paid,2026-06-29 12:00:00 +0000,USD,184.98,,
#2167,refunded,2026-06-29 12:00:00 +0000,USD,145.35,145.35,https://l.facebook.com/
#2168,paid,2026-06-29 12:00:00 +0000,USD,170.93,,https://www.google.com/
#2169,paid,2026-06-29 12:00:00 +0000,USD,173.33,,
#2170,paid,2026-06-29 12:00:00 +0000,USD,136.92,,
#2171,paid,2026-06-29 12:00:00 +0000,USD,174.61,,https://l.facebook.com/
#2172,paid,2026-06-29 12:00:00 +0000,USD,98.07,,
#2173,paid,2026-06-29 12:00:00 +0000,USD,190.03,,
#2174,paid,2026-06-29 12:00:00 +0000,USD,180.96,,https://l.facebook.com/
#2175,paid,2026-06-29 12:00:00 +0000,USD,157.43,,https://www.google.com/
#2176,paid,2026-06-30 12:00:00 +0000,USD,110.2,,https://l.facebook.com/
#2177,paid,2026-06-30 12:00:00 +0000,USD,84.1,,
#2178,paid,2026-06-30 12:00:00 +0000,USD,100.44,,
#2179,paid,2026-06-30 12:00:00 +0000,USD,82.91,,https://www.google.com/
#2180,paid,2026-06-30 12:00:00 +0000,USD,89.76,,https://l.facebook.com/
#2181,paid,2026-06-30 12:00:00 +0000,USD,100.08,,https://www.google.com/
#2182,paid,2026-06-30 12:00:00 +0000,USD,188.98,,https://l.facebook.com/
#2183,paid,2026-06-30 12:00:00 +0000,USD,78.04,,
#2184,paid,2026-06-30 12:00:00 +0000,USD,147.64,,
#2185,paid,2026-06-30 12:00:00 +0000,USD,120.51,,
#2186,paid,2026-06-30 12:00:00 +0000,USD,79.59,,https://l.facebook.com/
#2187,paid,2026-06-30 12:00:00 +0000,USD,91.48,,https://l.facebook.com/
#2188,paid,2026-06-30 12:00:00 +0000,USD,178.8,,https://l.facebook.com/
#2189,paid,2026-06-30 12:00:00 +0000,USD,82.09,,
#2190,paid,2026-06-30 12:00:00 +0000,USD,156.04,,https://l.facebook.com/
#2191,paid,2026-06-30 12:00:00 +0000,USD,155.54,,
#2192,paid,2026-06-30 12:00:00 +0000,USD,74.09,,https://l.facebook.com/
#2193,paid,2026-06-30 12:00:00 +0000,USD,179.94,,https://www.google.com/
#2194,paid,2026-06-30 12:00:00 +0000,USD,127.0,,https://l.facebook.com/
#2195,paid,2026-06-30 12:00:00 +0000,USD,94.53,,
#2196,paid,2026-06-30 12:00:00 +0000,USD,182.04,,https://l.facebook.com/
#2197,paid,2026-06-30 12:00:00 +0000,USD,101.92,,https://www.google.com/
#2198,paid,2026-06-30 12:00:00 +0000,USD,80.75,,https://l.facebook.com/
#2199,paid,2026-06-30 12:00:00 +0000,USD,180.73,,https://www.google.com/
#2200,paid,2026-06-30 12:00:00 +0000,USD,96.21,,https://l.facebook.com/
#2201,paid,2026-06-30 12:00:00 +0000,USD,120.87,,
#2202,paid,2026-06-30 12:00:00 +0000,USD,194.3,,
#2203,paid,2026-06-30 12:00:00 +0000,USD,91.63,,https://www.google.com/
#2204,paid,2026-06-30 12:00:00 +0000,USD,163.03,,
#2205,paid,2026-06-30 12:00:00 +0000,USD,144.1,,
#2206,paid,2026-06-30 12:00:00 +0000,USD,175.78,,https://l.facebook.com/
#2207,paid,2026-06-30 12:00:00 +0000,USD,95.91,,
#2208,paid,2026-06-30 12:00:00 +0000,USD,120.66,,https://l.facebook.com/
#2209,refunded,2026-06-30 12:00:00 +0000,USD,98.21,98.21,
#2210,paid,2026-06-30 12:00:00 +0000,USD,130.76,,https://www.google.com/
#2211,paid,2026-06-30 12:00:00 +0000,USD,193.93,,
#2212,paid,2026-06-30 12:00:00 +0000,USD,122.07,,
